"","224.9865 , 136.986 , 161.976","196.9875 , 87.975 , 122.9865","176.9955 , 96.9765 , 121.074","156.978 , 28.9935 , 83.997","124.9755 , 61.9905 , 78.999","125.9955 , 11.985 , 69.9975","82.977 , 37.995 , 60.996","178.9845 , 138.975 , 183.9825","143.9985 , 90.984 , 168.9885","139.995 , 95.982 , 146.982","100.98 , 43.9875 , 124.9755","93.993 , 66.9885 , 99.9855","67.983 , 15.9885 , 89.9895","51.9945 , 31.977 , 59.976","151.98 , 150.9855 , 192.984","113.985 , 113.985 , 201.9855","113.985 , 107.9925 , 146.982","57.987 , 49.98 , 158.9925","78.999 , 72.981 , 108.987","38.9895 , 29.988 , 110.976","23.9955 , 22.9755 , 57.987","134.997 , 162.996 , 201.9855","66.9885 , 122.9865 , 196.9875","95.982 , 122.9865 , 167.994","12.9795 , 79.9935 , 162.996","63.9795 , 89.9895 , 122.9865","2.9835 , 44.982 , 136.986","3.978 , 32.997 , 64.9995","115.9995 , 183.9825 , 195.993","51 , 148.9965 , 183.9825","88.995 , 145.9875 , 162.996","2.9835 , 82.977 , 154.989","47.991 , 40.9785 , 116.994","3.978 , 64.9995 , 111.996","9.996 , 56.9925 , 76.9845","141.984 , 207.978 , 193.9785","65.994 , 167.994 , 154.989","104.9835 , 168.9885 , 153","8.976 , 110.976 , 121.992","54.978 , 116.994 , 103.989","3.978 , 78.999 , 73.9755","10.9905 , 59.976 , 56.9925","163.9905 , 226.9755 , 172.992","95.982 , 193.9785 , 110.976","131.988 , 179.979 , 127.9845","64.9995 , 161.976 , 68.9775","72.981 , 127.9845 , 85.986","32.997 , 116.994 , 39.984","22.9755 , 61.9905 , 31.977","216.9795 , 226.9755 , 106.998","197.982 , 221.9775 , 36.975","174.981 , 190.995 , 90.984","170.9775 , 201.9855 , 1.989","132.9825 , 147.9765 , 42.993","117.9885 , 142.9785 , 0.9945","68.9775 , 85.986 , 7.9815","251.991 , 236.997 , 119.9775","252.9855 , 221.9775 , 42.993","211.9815 , 190.995 , 81.9825","244.9785 , 208.998 , 0.9945","175.9755 , 151.98 , 45.9765","170.9775 , 143.9985 , 2.9835","104.9835 , 90.984 , 20.9865","250.9965 , 200.991 , 141.984","251.991 , 166.9995 , 40.9785","228.99 , 154.989 , 91.9785","255 , 143.9985 , 0","174.981 , 120.9975 , 60.996","172.992 , 100.98 , 1.989","118.983 , 69.9975 , 11.985","250.9965 , 175.9755 , 153","251.991 , 112.9905 , 46.9965","230.979 , 126.99 , 114.9795","232.9935 , 52.989 , 6.987","162.996 , 87.975 , 57.987","165.9795 , 26.979 , 1.989","120.9975 , 41.9985 , 24.99","246.993 , 153.9945 , 161.976","226.9755 , 97.9965 , 100.98","210.987 , 121.992 , 125.9955","218.994 , 11.985 , 39.984","150.9855 , 72.981 , 75.99","155.9835 , 8.976 , 26.979","89.9895 , 29.988 , 31.977","1.989 , 3.978 , 0.9945","41.9985 , 48.9855 , 40.9785","89.9895 , 95.982 , 81.9825","93.993 , 99.9855 , 85.986","126.99 , 130.9935 , 116.994","157.998 , 161.976 , 147.9765","180.999 , 186.9915 , 172.992","216.9795 , 218.994 , 205.989","246.993 , 247.9875 , 241.995"
"1",138.595308021231,205.590790792657,205.732497112756,284.647923345666,275.773186389196,316.102380596461,322.116029270898,140.976350444853,201.464426350535,208.762339044307,276.820085162276,276.290311251137,330.111781266967,343.243160854663,144.356975217687,192.998855334688,215.214307744629,286.041348581809,276.659334095653,328.565391320358,366.356696696334,146.175987010521,223.724261262609,209.53691828172,298.705782031835,269.48159910929,334.333305552259,369.600611925224,152.879433120515,227.107737178305,203.980905981418,307.146781256942,313.176902223009,330.818134886829,346.22988482257,122.201613915283,216.170400562265,185.277225033867,299.708130403982,270.323349533942,340.358569361049,353.937041216019,109.965145201787,207.092425170502,175.640827279707,265.432981147313,262.716014422418,322.121140534504,359.007360146349,139.8803214725,212.395382767611,176.743303469325,255.924637892193,250.204696669047,292.831508040887,335.702729248289,122.613381816586,200.784028648322,173.429958037099,244.142336190899,229.530341577644,271.511630493981,306.04175233904,110.57530983678,216.775619985851,177.419782672339,263.513574972903,232.535645106293,291.015863988976,317.760287480988,114.550714451067,237.220540879684,176.152719089147,305.694555179676,257.911690757224,336.170826054998,324.649817751758,123.44117793508,206.841075737509,175.006234336094,311.912757238703,259.619673991591,334.127380617782,341.000647120354,421.48408879399,349.331038281027,270.850089899837,263.917411485108,209.077894685211,155.427045585702,113.301077051368,55.1168328235576,0
"2",93.4161029052272,156.381179913857,153.94007856062,233.628804017185,221.903797011791,263.864553150381,267.84375679909,91.2740183636614,151.927033345781,156.653730990519,225.047431055655,222.414237909244,277.249119101847,288.989973326065,94.9695798532351,147.142057629693,162.514694970947,236.755186351852,223.086984275753,276.461893043146,312.363039750624,99.3626404766902,178.313676254795,159.06431116847,250.570423332942,216.657739364418,284.316510545906,315.978736818635,107.343772750216,181.474875585437,153.487391441447,258.642441035883,261.087612493393,279.139085549659,292.794836523375,76.7458753712537,167.327885333706,133.609461368759,248.975581825307,216.915850048469,287.046691688826,299.863551398382,62.9312360616729,155.864172969608,121.780241901139,212.417334170849,208.372304065344,267.976156273744,304.249613265572,99.312247095965,170.104492811037,125.594458588944,209.81294782794,196.638443167276,240.000665314703,280.718168496893,94.5932940197137,166.952176758047,127.226318217773,207.139105548059,178.258812876811,221.250405772509,251.307757783659,74.6853688683399,176.515433525655,131.298462464341,222.488992000728,179.972659211059,239.746124790892,263.516267126908,76.259961659117,194.270847531867,130.167012359123,259.645728301083,204.901900033284,284.757370800125,270.740815809604,84.0409980396473,160.521665526028,125.87397706635,265.357201364971,206.336482973807,282.617502005803,286.583154215317,366.709067758762,294.533029630804,215.953754971406,209.02014798459,154.150277766535,100.475468759792,58.3742956745518,0,NA
"3",67.504092042631,112.0734109178,103.991379264101,182.922077590432,166.128163182075,210.381860160875,210.597657898301,49.2994277121956,102.96846638049,103.153173515166,170.759388173096,165.229274304676,221.142617492084,231.180173212367,50.3806953207278,103.254289404847,106.809354913322,184.662094855712,165.828327300404,220.596421907745,254.514237898885,59.4356043672477,132.93162962779,106.534080547025,199.446846052401,160.010941546195,230.54858135868,258.288831596529,69.01474539727,135.88285806624,101.222448340277,206.960485261076,205.296615259483,223.470343717013,235.285371551761,49.0207771205231,117.945593560124,80.6358748526361,194.862178909223,159.819762408314,229.789211603809,241.850597089918,43.4512293065455,105.464177396877,66.909852290227,157.799478613682,150.730748054271,210.939256835351,245.930695071294,85.1382679659975,141.467546716553,82.3259157267625,171.951378323205,143.970463978727,188.389509488984,223.560713460013,101.739625045997,152.662426219584,96.2219954519236,184.826411718537,131.848314076252,175.646572934117,195.195974156103,77.82757911242,151.218743250465,99.450908842001,193.004606457981,130.132733683728,191.583183474568,208.463028714926,73.6252831997949,162.45269491532,97.2811932415511,219.585423153496,152.821874436384,234.673414654281,215.702902287498,74.6013558925037,123.36805389261,85.6322728677687,223.074030606994,152.671517633447,231.592507757699,229.821796893811,308.417997672801,236.208296252481,157.63307797144,150.698812563338,95.8567894778455,42.1971146110726,0,NA,NA
"4",72.855646538206,87.2973608492834,72.8668958632794,147.576292562525,125.87883548377,172.052853879992,169.011970529457,47.6015884109974,75.3482196753845,68.4127552087328,133.046549963725,124.18696091881,181.045691885364,189.421672502119,46.7191873912636,84.6005456897295,69.6588219215628,150.554496422392,125.224331246967,181.529315033413,213.016241438887,58.7116554186645,110.476188934539,75.939881962642,167.263507761705,121.020802445282,194.519619412799,217.354377388632,67.4814368308055,113.637456238029,72.4060185447315,174.124990646087,166.438728550479,185.529507983232,194.848636998697,66.9986283740197,92.4668994627267,53.711711188064,159.636307662919,120.712057725192,189.956550110808,200.731894108161,69.9043653626152,78.9884881644154,37.4206917760749,122.022797063704,110.571851985485,171.204586332405,204.166744884543,96.8658340425044,132.364017997717,66.1715173337441,151.926224420769,108.826910793011,153.510173670998,182.476654795209,123.477846154685,153.767163044487,90.0640253888865,177.145093604791,104.053402261771,146.678655487089,154.844636246303,101.02871514327,142.507865064529,90.6887988507953,177.847190201307,97.6384510912581,158.926656694999,168.748045202011,94.1803724496246,146.394069754379,87.4016508196499,193.340451792945,116.615771297239,198.998101768585,175.753568068333,90.4422487972297,105.166263310769,69.9265238518261,194.628343653359,114.679297885451,195.072943322492,188.419405095388,266.281588565563,194.090981486776,115.479747766654,108.546230729123,53.6779906153351,0,NA,NA,NA
"5",107.993538660885,82.3781002739806,60.6164393481669,111.319729396904,78.797793397087,127.955785780675,117.139409146751,85.1738898063837,67.7751959993477,47.8979676108496,91.1606739677258,73.9914258968565,132.050062833192,136.673496393778,82.453988769495,87.6468719892501,39.9681894761321,114.404873993637,75.7145843695255,134.098528532195,160.491686399171,91.1692224794091,100.315761939488,60.2213260647754,133.099880218767,75.415921279926,152.234261053483,165.646292401913,95.7573350310565,102.888518510327,61.5192983136186,138.299733692802,119.764528246055,139.685862505838,144.09893867496,109.900166134997,80.8280213864598,56.7832554830207,119.803941947876,74.5039876063691,140.306705172989,148.659171626745,117.121122468366,70.4614973797747,50.4514648399826,84.3108632902664,62.3499978027265,122.316025725373,151.024238148219,131.949135845029,140.431451893798,81.1161894029176,142.129920302693,76.1608846209785,116.963888561812,131.433825055615,163.923437267219,172.13106133772,109.770397679657,182.925865182456,88.7890629455565,122.891921180768,106.313151532395,144.574417337577,150.665318760656,107.72910127027,173.905969308129,74.4233303541302,127.44859438711,121.702564254004,136.738525669432,144.391855782277,104.085533785921,171.5312918435,81.4177463901452,159.891673784159,128.143498068572,130.204248525154,106.500471432055,84.9561652471438,168.992009243781,74.9837461887575,154.374847606403,137.109585075224,212.636006455868,140.453634258783,61.8113845885206,54.879815387809,0,NA,NA,NA,NA
"6",155.893598786159,110.096122278444,90.1644987300989,94.9259206434154,49.5212429190746,94.9941058105712,67.7397552863162,135.451283473986,97.3190219779771,76.503098187263,68.591364494738,35.8439396446596,88.0229749625062,84.0568270546777,131.954780788723,118.539234283422,64.6861973607971,95.5349732218521,38.5111549716443,92.4636962191108,107.768892112938,138.230008053606,116.531635290594,85.1957404216901,113.549140667158,48.6802547086599,117.936907295808,114.151620836062,140.147501227278,117.702124799215,89.8426630727296,115.470481818948,80.9907779750263,100.016201292591,94.7888234986066,160.087151868912,100.848966689054,96.8146749994545,92.979102035081,46.2121986736186,93.2061452775513,96.5960565382977,169.103974353798,97.2786732536993,98.0125199630129,70.5176162724606,35.0064014860139,78.2686724829928,96.9746225166667,178.027086215132,167.624098225762,121.929345271145,152.925175328492,75.3107909947173,98.2228952001518,83.1051337809524,211.874824385768,204.961121116299,149.063889774653,204.704424570526,105.001516306909,121.462637940644,66.5338492254131,194.905069319656,177.425813387596,145.895459413582,187.760460198626,87.3215917628624,115.314036614152,83.6655738341643,186.856777528272,163.256482686753,142.6009476073,166.645288002692,75.429504308659,132.542450684677,88.3869176136944,179.16599058136,133.839909829804,125.589180141046,159.641855430366,63.853802490533,124.929489030813,88.5022604202853,157.815497162034,85.6160212022259,6.934265408102,0,NA,NA,NA,NA,NA
"7",162.18655328741,114.86519084997,95.3896138921843,94.7574613143999,48.8706818092402,92.1714070088984,62.0652922936805,142.02995484756,102.528026027033,82.009054564115,68.3565444525979,34.362174894788,83.3508136343011,77.6179495493794,138.526315567657,123.69564276178,70.3204886981739,95.2411891476057,37.1359678950206,88.2996663541262,101.296303478952,144.628044518517,120.351315099794,90.3500481945084,112.913061310461,48.9260479933747,114.875711306829,107.951427254344,146.352322190323,121.386648032228,95.2088559050575,114.320265496761,77.5568446157398,96.2221576392361,89.1297994864793,166.702237724183,105.316006411656,102.947823602541,91.5902140433136,46.3852920493124,88.0369948956119,90.3425378047352,175.835645230141,102.371124399168,104.573199316316,71.7554050995463,36.4619951559154,73.8479735842494,90.2598930782659,184.150841384176,171.938713304334,127.7969179734,155.5466431605,77.923085087155,97.7326514387592,77.5730118082313,218.113127189195,209.672943286682,154.627029438582,208.21446280458,108.746495281457,122.904362889403,63.0104122824157,201.371110470817,181.5745007552,151.336991727898,190.407929689785,91.0481383376398,115.383512914541,80.0966122176837,193.302093619029,166.606708359838,148.082197387971,167.101367694134,77.2647727719431,130.133985381414,84.4029584345241,185.511479997196,138.311703816055,131.354707853392,159.566697752069,65.463486565031,122.272797809856,82.7995052295,150.890291802521,78.6964745668445,0,NA,NA,NA,NA,NA,NA
"8",236.366434060549,179.630407490631,164.14205801759,124.380693142063,92.194744829898,96.2633646318785,46.911926615201,217.516478277509,168.980573150436,151.818072167809,102.758422308101,80.6806177978949,64.5451343654191,27.3882108670866,213.554682394229,187.963414609067,141.06957235173,119.096286081893,81.0553952106212,72.5920732139536,35.915417041293,218.106325358757,174.469069413464,156.599181075445,129.197015179338,94.2857594814827,103.709393467998,47.7304828542515,218.471584468667,174.738007139975,162.807645159863,125.20377952562,76.6705833126369,82.1309437575144,48.8334321059866,242.249283314729,166.544892454707,175.831301810144,107.221708523741,93.6159527150688,58.6103285394307,36.5887325586717,252.962551272417,169.814128762892,181.183473828327,118.658514621792,96.0543198586092,68.6088340139227,24.7392715383861,258.18087621133,232.965903832514,200.877060479165,203.874381792441,134.466964520101,127.310189713942,56.4420539159411,292.721738498356,272.847584638842,225.26039686383,261.540820546717,169.06414038243,164.641041769663,78.2985586792631,277.467019778027,240.88203389263,220.915284859378,236.80444808639,152.547611441477,146.228951246838,84.9043015783064,268.989666281532,219.612628064167,217.426951874647,194.03747089029,128.25702783376,131.817129059542,80.9029807995354,260.173077234175,200.546125996615,202.768223505312,180.82431543006,116.960486154513,121.611374120598,52.3933973845942,72.2852364075819,0,NA,NA,NA,NA,NA,NA,NA
"9",305.506229744174,244.871311253993,231.721993700965,177.585980210995,156.766805666091,142.137743404945,106.378533714514,288.160033962467,236.555968350515,220.958688917748,163.619273107571,149.111626666903,111.443125275855,82.2393541651441,284.549597166294,255.03338241493,211.363361021961,173.825567774134,149.513658791597,118.917986202677,63.979184933461,288.747700370064,238.330052912972,225.580451549996,179.286456077279,161.625642416357,142.042265254043,70.3043277970852,288.832874051327,238.572948188285,232.338606625115,173.078413043048,130.15800015558,126.684302837802,93.0006954772382,313.779260437971,233.90637937271,246.864343660137,161.671844114088,161.828048889091,104.682056356378,79.7030677593404,324.893076280105,238.811231711367,252.98725679765,183.181274706914,166.255920732165,123.508272719887,69.034764030523,327.392031223654,295.35002019553,270.184567403932,260.317253017832,199.145020140474,181.044257021591,106.120635906736,361.878168247271,335.092373853464,292.628201800937,317.926245393881,232.807376408588,219.469382086659,136.299637307845,347.414588547315,301.124110164314,287.422797248235,289.173469688179,217.301577183646,196.602144045405,134.784871207788,338.664357576569,276.587977259045,283.832613469629,236.222495113188,190.333641572503,165.598668839758,127.21778772149,329.312850691406,263.544121040007,270.615443389693,220.625164440165,180.515085357152,156.251336872681,96.8531022038014,0,NA,NA,NA,NA,NA,NA,NA,NA
"10",215.806631070503,151.966421499126,141.406430466404,84.8205668602845,66.7776061734022,55.3723619258742,30.9093766719745,207.132682655949,159.404000041561,141.710649180822,94.6863141787133,77.5256156683067,63.6059918462876,47.2389685217618,210.728429846331,191.139138068319,141.019984631612,132.501989836002,88.8804210118854,94.0310693388095,71.2804551910971,220.498737394344,190.804172159573,164.879517671238,159.990838772881,112.068859155878,137.192398306174,92.1819815338117,226.47753616253,196.948917775016,174.993861010894,159.717971127234,95.4597055385151,122.583945219184,95.6759014525079,246.228256161839,186.422617190753,184.912210427678,145.687829111597,118.243719969603,107.535716185368,88.1243291336167,253.309007700575,182.125330878217,182.97162113153,139.335455804508,113.17939373181,104.318268492388,74.263289734902,246.086744253424,220.334582329919,191.386089280935,192.461622912855,126.059654280226,120.460418385045,64.444271803241,277.202633615736,252.0893023955,208.100581794598,238.801351602645,149.90539103131,142.821823600247,63.7661598518368,259.358477993298,212.362106169509,196.332801649393,203.099452853768,127.860809177402,113.263229753747,53.301624707883,248.761272577244,182.645794883841,190.202108612129,146.981938063832,96.793394977395,81.7484820959998,33.978910271667,238.594742304813,167.784785595268,178.730549611699,130.500502214551,86.6374874635685,69.4384056844625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
